epoch (ms),pca_1,pca_2,pca_3,participant,label,category,set,duration
2019-01-11 15:08:14.800,-1.3679023825236352,-1.1804594297358253,-0.18134813460890112,B,bench,heavy,30,16.8
2019-01-11 15:08:15.000,-1.791493110031354,-0.15734734786378565,-0.014881541978547075,B,bench,heavy,30,16.8
2019-01-11 15:08:15.200,-2.0225822030374796,1.001753514184461,0.2945593884308967,B,bench,heavy,30,16.8
2019-01-11 15:08:15.400,-1.7933885569526762,1.6290830075256795,0.5155678294839443,B,bench,heavy,30,16.8
2019-01-11 15:08:15.600,-1.2574251173144197,1.2417849032708281,0.5008970321126252,B,bench,heavy,30,16.8
2019-01-11 15:08:15.800,-0.8376670648727985,0.248250948380565,0.35607408910247673,B,bench,heavy,30,16.8
2019-01-11 15:08:16.000,-0.7621214101175648,-0.3288669677670443,0.32751395783327575,B,bench,heavy,30,16.8
2019-01-11 15:08:16.200,-0.8461871066325236,-0.2125951710577848,0.453897918766597,B,bench,heavy,30,16.8
2019-01-11 15:08:16.400,-0.8344302551341201,-0.09133665914191147,0.5010558123319159,B,bench,heavy,30,16.8
2019-01-11 15:08:16.600,-0.770288167317088,-0.29362654626936635,0.33833310887818285,B,bench,heavy,30,16.8
2019-01-11 15:08:16.800,-0.8287648912152187,-0.30512761998692006,0.18038537620052272,B,bench,heavy,30,16.8
2019-01-11 15:08:17.000,-0.9439677664297682,0.010893794350049356,0.27925590025064,B,bench,heavy,30,16.8
2019-01-11 15:08:17.200,-0.889538460777511,-0.1803764117078061,0.5110008038782117,B,bench,heavy,30,16.8
2019-01-11 15:08:17.400,-0.7012699837482774,-1.2442941741353417,0.5231361265505402,B,bench,heavy,30,16.8
2019-01-11 15:08:17.600,-0.7257960659307738,-1.976205802421117,0.27637441570898874,B,bench,heavy,30,16.8
2019-01-11 15:08:17.800,-1.1319269997851795,-1.1870255015119233,0.127380199753854,B,bench,heavy,30,16.8
2019-01-11 15:08:18.000,-1.606999158110328,0.2692326878806296,0.2559269120886595,B,bench,heavy,30,16.8
2019-01-11 15:08:18.200,-1.7371085089750566,0.5600649692817838,0.36592761002752083,B,bench,heavy,30,16.8
2019-01-11 15:08:18.400,-1.5280606806106878,-0.47944340140417024,0.2050598621168995,B,bench,heavy,30,16.8
2019-01-11 15:08:18.600,-1.3443353373120828,-1.327036176268123,0.004397357476511725,B,bench,heavy,30,16.8
2019-01-11 15:08:18.800,-1.4420377854984536,-1.0260497343632804,0.06105514765379123,B,bench,heavy,30,16.8
2019-01-11 15:08:19.000,-1.7225014041469553,-0.007161685874190684,0.2582227644662163,B,bench,heavy,30,16.8
2019-01-11 15:08:19.200,-1.8699869269312142,0.9446310421886943,0.3513576860789995,B,bench,heavy,30,16.8
2019-01-11 15:08:19.400,-1.6598698333937112,1.3268597462576608,0.36516105335572885,B,bench,heavy,30,16.8
2019-01-11 15:08:19.600,-1.2026921387182292,0.9411410288690372,0.40500435092569276,B,bench,heavy,30,16.8
2019-01-11 15:08:19.800,-0.8581315407503834,0.14556332601281186,0.41347828077813836,B,bench,heavy,30,16.8
2019-01-11 15:08:20.000,-0.8273617829090074,-0.3272884741345356,0.33950648388601296,B,bench,heavy,30,16.8
2019-01-11 15:08:20.200,-0.9439509406023382,-0.23898519991155381,0.27375688005341425,B,bench,heavy,30,16.8
2019-01-11 15:08:20.400,-0.9639991994257954,-0.04732470472927078,0.2800126430946312,B,bench,heavy,30,16.8
2019-01-11 15:08:20.600,-0.8877436922219324,-0.10695926803053253,0.29752350612808903,B,bench,heavy,30,16.8
2019-01-11 15:08:20.800,-0.858516828765902,-0.2419211350474052,0.2752934216000321,B,bench,heavy,30,16.8
2019-01-11 15:08:21.000,-0.9051411044158323,-0.2091030678264801,0.25051901604284366,B,bench,heavy,30,16.8
2019-01-11 15:08:21.200,-0.9398194409961745,-0.09365701363104777,0.2618739844640082,B,bench,heavy,30,16.8
2019-01-11 15:08:21.400,-0.9207681535368087,-0.0999427218365841,0.29093843820190246,B,bench,heavy,30,16.8
2019-01-11 15:08:21.600,-0.8927173559794669,-0.22421235374571133,0.3040480006633264,B,bench,heavy,30,16.8
2019-01-11 15:08:21.800,-0.8948996200849274,-0.2698082621928415,0.28690480134700264,B,bench,heavy,30,16.8
2019-01-11 15:08:22.000,-0.9041885511419154,-0.14654542334937157,0.2479420652542611,B,bench,heavy,30,16.8
2019-01-11 15:10:08.400,-0.8755667185680522,-0.09599151364614791,0.222092436051559,A,bench,heavy,1,16.4
2019-01-11 15:10:08.600,-0.8139166254510565,-0.44462440003649306,0.21367144844110456,A,bench,heavy,1,16.4
2019-01-11 15:10:08.800,-0.7994010488273204,-1.0161693940229821,0.11093651569918445,A,bench,heavy,1,16.4
2019-01-11 15:10:09.000,-0.926829089938912,-1.0974772315633667,-0.19601402417263178,A,bench,heavy,1,16.4
2019-01-11 15:10:09.200,-1.1862835412100952,-0.3648688635680734,-0.521582950031449,A,bench,heavy,1,16.4
2019-01-11 15:10:09.400,-1.4157917756174672,0.43690182295521657,-0.4318307053277252,A,bench,heavy,1,16.4
2019-01-11 15:10:09.600,-1.4438749149051067,0.32779065822034625,0.18205884353641297,A,bench,heavy,1,16.4
2019-01-11 15:10:09.800,-1.2990532528967447,-0.5401896974092911,0.7954157279795776,A,bench,heavy,1,16.4
2019-01-11 15:10:10.000,-1.1931534317370804,-1.0209861272547567,0.8644218050876732,A,bench,heavy,1,16.4
2019-01-11 15:10:10.200,-1.2484167122129248,-0.48463281291089627,0.5529865200476468,A,bench,heavy,1,16.4
2019-01-11 15:10:10.400,-1.3361099881080793,0.4633113683445626,0.4068865322526671,A,bench,heavy,1,16.4
2019-01-11 15:10:10.600,-1.2681646436587468,0.8992883919499326,0.49525430941784715,A,bench,heavy,1,16.4
2019-01-11 15:10:10.800,-1.0528851463596758,0.6167142256397102,0.4394699355129858,A,bench,heavy,1,16.4
2019-01-11 15:10:11.000,-0.8474917786677714,-0.027027769852329936,0.16896238752300063,A,bench,heavy,1,16.4
2019-01-11 15:10:11.200,-0.752265259069279,-0.7360033451370291,-0.006903271816355752,A,bench,heavy,1,16.4
2019-01-11 15:10:11.400,-0.7905515556890121,-1.2378504308358542,-0.05813897586855777,A,bench,heavy,1,16.4
2019-01-11 15:10:11.600,-0.9877519478097028,-1.083682885210876,-0.2679148456834195,A,bench,heavy,1,16.4
2019-01-11 15:10:11.800,-1.286196271422416,-0.2449882966048138,-0.5225010484013423,A,bench,heavy,1,16.4
2019-01-11 15:10:12.000,-1.4714644077439594,0.3821469974444699,-0.3039883055233402,A,bench,heavy,1,16.4
2019-01-11 15:10:12.200,-1.4005935857548069,-0.057166369643759304,0.37733411435625874,A,bench,heavy,1,16.4
2019-01-11 15:10:12.400,-1.2492018891117567,-1.0544807194854164,0.7857068467200835,A,bench,heavy,1,16.4
2019-01-11 15:10:12.600,-1.3088899041786402,-1.2411626485621343,0.5631320730499725,A,bench,heavy,1,16.4
2019-01-11 15:10:12.800,-1.557409963944006,-0.19199922448099033,0.298853539608717,A,bench,heavy,1,16.4
2019-01-11 15:10:13.000,-1.6525883540744017,1.023333585569799,0.5161589585894392,A,bench,heavy,1,16.4
2019-01-11 15:10:13.200,-1.394112643640915,1.2294453761301452,0.809261164241215,A,bench,heavy,1,16.4
2019-01-11 15:10:13.400,-0.9946733055543058,0.5127527529393078,0.5933540840081668,A,bench,heavy,1,16.4
2019-01-11 15:10:13.600,-0.7866486141953652,-0.17174639189250587,0.09079890640588635,A,bench,heavy,1,16.4
2019-01-11 15:10:13.800,-0.8135389572724222,-0.4116014871769768,-0.09981507882444107,A,bench,heavy,1,16.4
2019-01-11 15:10:14.000,-0.8819272082757971,-0.6476097184478818,0.02725177395299325,A,bench,heavy,1,16.4
2019-01-11 15:10:14.200,-0.9212196006140035,-1.0496916461039307,-0.014952442568034198,A,bench,heavy,1,16.4
2019-01-11 15:10:14.400,-1.058249633173567,-1.0227921943106777,-0.35274831470118784,A,bench,heavy,1,16.4
2019-01-11 15:10:14.600,-1.3249938435256463,-0.3145966421693314,-0.5145675483927017,A,bench,heavy,1,16.4
2019-01-11 15:10:14.800,-1.5214174230660171,0.26277627940118814,-0.09460097034403811,A,bench,heavy,1,16.4
2019-01-11 15:10:15.000,-1.4847025835321082,-0.05043696125262927,0.6196635197136736,A,bench,heavy,1,16.4
2019-01-11 15:10:15.200,-1.342075104970137,-0.7959266246734367,0.9106728750905897,A,bench,heavy,1,16.4
2019-01-11 15:10:15.400,-1.3384437253173394,-0.9591397451427902,0.5374565657509222,A,bench,heavy,1,16.4
2019-01-11 15:10:15.600,-1.4896258139135456,-0.28330573573665047,0.11516416000179346,A,bench,heavy,1,16.4
2019-01-11 15:10:15.800,-1.566232777719032,0.6319715178149466,0.3196208902587669,A,bench,heavy,1,16.4
2019-01-11 15:10:16.000,-1.402879203191666,1.1124489118586962,0.9077885674030828,A,bench,heavy,1,16.4
2019-01-11 15:10:16.200,-1.0848732893989286,0.8943430042030813,1.0216318746136688,A,bench,heavy,1,16.4
2019-01-11 15:10:16.400,-0.8146108265155536,0.2006870190315703,0.4357298485423113,A,bench,heavy,1,16.4
2019-01-11 15:10:16.600,-0.7072224493976924,-0.38216808359329685,-0.1312775180916352,A,bench,heavy,1,16.4
2019-01-11 15:10:16.800,-0.7428640902723324,-0.40746975169644783,-0.10277464785115818,A,bench,heavy,1,16.4
2019-01-11 15:10:17.000,-0.8221007517800967,-0.14732766922030083,0.2180681913917206,A,bench,heavy,1,16.4
2019-01-11 15:10:17.200,-0.8473462920820156,-0.32929809752887645,0.2719751073969685,A,bench,heavy,1,16.4
2019-01-11 15:10:17.400,-0.8345648884330156,-1.036798568848893,0.009185822273051496,A,bench,heavy,1,16.4
2019-01-11 15:10:17.600,-0.9270318736869868,-1.3486026828183078,-0.2864905835247285,A,bench,heavy,1,16.4
2019-01-11 15:10:17.800,-1.1920213307226388,-0.6329386180764071,-0.439069476655015,A,bench,heavy,1,16.4
2019-01-11 15:10:18.000,-1.4589479328429644,0.31010452865188404,-0.3372453309941036,A,bench,heavy,1,16.4
2019-01-11 15:10:18.200,-1.5113113289521474,0.2954621590048605,0.1235178208865158,A,bench,heavy,1,16.4
2019-01-11 15:10:18.400,-1.37925291273044,-0.5034279234611764,0.7443063914197072,A,bench,heavy,1,16.4
2019-01-11 15:10:18.600,-1.274379272750511,-0.9519366987465847,1.0087954909935781,A,bench,heavy,1,16.4
2019-01-11 15:10:18.800,-1.305117292470391,-0.6791701858156052,0.6789100934105621,A,bench,heavy,1,16.4
2019-01-11 15:10:19.000,-1.4169062040636877,-0.2091196993350554,0.18451875478932753,A,bench,heavy,1,16.4
2019-01-11 15:10:19.200,-1.5161637957385887,0.2246982431040206,0.1356030160218678,A,bench,heavy,1,16.4
2019-01-11 15:10:19.400,-1.5007970978754257,0.7386861427360013,0.548269670117317,A,bench,heavy,1,16.4
2019-01-11 15:10:19.600,-1.2893242760894055,0.992840983993741,0.8338968034474739,A,bench,heavy,1,16.4
2019-01-11 15:10:19.800,-0.9633854463871956,0.535862604493131,0.5915591882071454,A,bench,heavy,1,16.4
2019-01-11 15:10:20.000,-0.7564795071963204,-0.22414026539736823,0.11239923779998219,A,bench,heavy,1,16.4
2019-01-11 15:10:20.200,-0.7794811316841509,-0.45259076484147576,-0.08954663398457842,A,bench,heavy,1,16.4
2019-01-11 15:10:20.400,-0.8786034847009861,-0.20804780807882772,0.04164989143680389,A,bench,heavy,1,16.4
2019-01-11 15:10:20.600,-0.8734240220098701,-0.36124927954004393,0.1605060970477144,A,bench,heavy,1,16.4
2019-01-11 15:10:20.800,-0.8286410622016391,-1.096873737997111,0.005687571559046786,A,bench,heavy,1,16.4
2019-01-11 15:10:21.000,-0.9606027590007772,-1.4245298672963702,-0.3917322972321498,A,bench,heavy,1,16.4
2019-01-11 15:10:21.200,-1.3074979209075988,-0.6542420970466508,-0.7290766081917465,A,bench,heavy,1,16.4
2019-01-11 15:10:21.400,-1.6195741362671803,0.38296125886747423,-0.5687487712400859,A,bench,heavy,1,16.4
2019-01-11 15:10:21.600,-1.6431020004320733,0.3991486956525767,0.1993348103517462,A,bench,heavy,1,16.4
2019-01-11 15:10:21.800,-1.4400284047932936,-0.5259806795551337,1.0079680034463658,A,bench,heavy,1,16.4
2019-01-11 15:10:22.000,-1.3064943449572417,-1.1485548185447676,1.1292616657395023,A,bench,heavy,1,16.4
2019-01-11 15:10:22.200,-1.3988216542794765,-0.831008897981698,0.5514745208338535,A,bench,heavy,1,16.4
2019-01-11 15:10:22.400,-1.5805541246760877,-0.09700995531903002,-0.02344817167178507,A,bench,heavy,1,16.4
2019-01-11 15:10:22.600,-1.6438098759422377,0.4596586215653739,-0.040420343085688266,A,bench,heavy,1,16.4
2019-01-11 15:10:22.800,-1.5286536906949875,0.8023820977781372,0.35945384621225607,A,bench,heavy,1,16.4
2019-01-11 15:10:23.000,-1.2928444740737277,0.9348195731705461,0.6600445298774914,A,bench,heavy,1,16.4
2019-01-11 15:10:23.200,-1.0163025397094116,0.6567680676884637,0.6013027120503722,A,bench,heavy,1,16.4
2019-01-11 15:10:23.400,-0.7953392026610955,0.06609102701845881,0.364003378122543,A,bench,heavy,1,16.4
2019-01-11 15:10:23.600,-0.7112010627406222,-0.3291221973561301,0.2219620847865998,A,bench,heavy,1,16.4
2019-01-11 15:10:23.800,-0.738993057138126,-0.26282392611661753,0.2227422321482281,A,bench,heavy,1,16.4
2019-01-11 15:10:24.000,-0.7696026780922389,-0.07078299052690225,0.27026389177161325,A,bench,heavy,1,16.4
2019-01-11 15:10:24.200,-0.7605905184609061,-0.14770208326180032,0.3190270863549216,A,bench,heavy,1,16.4
2019-01-11 15:10:24.400,-0.7750366798372633,-0.323051344913693,0.35546376530985313,A,bench,heavy,1,16.4
2019-01-11 15:10:24.600,-0.8205819696294792,-0.18520749277737192,0.3388829927080464,A,bench,heavy,1,16.4
2019-01-11 15:10:24.800,-0.7638050417622705,0.014908768331541766,0.28926632291095883,A,bench,heavy,1,16.4
2019-01-11 15:12:05.200,-0.542103519311766,-0.5377868142355031,0.308322515964111,B,bench,heavy,31,14.2
2019-01-11 15:12:05.400,-0.39580724648208804,-1.776662632519566,0.3873664446322877,B,bench,heavy,31,14.2
2019-01-11 15:12:05.600,-0.6616225897806582,-2.222958265185779,0.3391550830716817,B,bench,heavy,31,14.2
2019-01-11 15:12:05.800,-1.2748363231627484,-0.9312399074507859,0.11264442604208143,B,bench,heavy,31,14.2
2019-01-11 15:12:06.000,-1.7165292775342142,0.750196304653929,0.0017300510177056345,B,bench,heavy,31,14.2
2019-01-11 15:12:06.200,-1.6257916708364721,0.7930333245518086,0.23041164184153795,B,bench,heavy,31,14.2
2019-01-11 15:12:06.400,-1.2654696104600434,-0.6618136483128245,0.5175919220053717,B,bench,heavy,31,14.2
2019-01-11 15:12:06.600,-1.1592257608815264,-1.6053750941802292,0.47030635982785146,B,bench,heavy,31,14.2
2019-01-11 15:12:06.800,-1.425856046897517,-0.90437083023833,0.20909428825683665,B,bench,heavy,31,14.2
2019-01-11 15:12:07.000,-1.7124291915230425,0.6824119149308264,0.13264896271724563,B,bench,heavy,31,14.2
2019-01-11 15:12:07.200,-1.6707750460786828,1.8253979411482097,0.28589459671071343,B,bench,heavy,31,14.2
2019-01-11 15:12:07.400,-1.2736360530591502,1.701993661671975,0.4318952090390498,B,bench,heavy,31,14.2
2019-01-11 15:12:07.600,-0.7505381692773709,0.2094451234598232,0.5001591053218659,B,bench,heavy,31,14.2
2019-01-11 15:12:07.800,-0.4342086147753777,-1.7075458770172671,0.5403706056071292,B,bench,heavy,31,14.2
2019-01-11 15:12:08.000,-0.5920236501971534,-2.3654977802436075,0.5005639449814157,B,bench,heavy,31,14.2
2019-01-11 15:12:08.200,-1.155705721463301,-1.1448763125514947,0.38264401292547473,B,bench,heavy,31,14.2
2019-01-11 15:12:08.400,-1.6598698213390277,0.404329548414827,0.33658415505232164,B,bench,heavy,31,14.2
2019-01-11 15:12:08.600,-1.7024096592468483,0.40596907407390576,0.39762362494120007,B,bench,heavy,31,14.2
2019-01-11 15:12:08.800,-1.4272976934186943,-0.8521645313658377,0.42293298722426464,B,bench,heavy,31,14.2
2019-01-11 15:12:09.000,-1.3098845695546786,-1.4541178046770267,0.3568784084108218,B,bench,heavy,31,14.2
2019-01-11 15:12:09.200,-1.5249875068868282,-0.4117233172292971,0.27313578582790476,B,bench,heavy,31,14.2
2019-01-11 15:12:09.400,-1.7605337717070557,1.3717495746555335,0.20912789720341252,B,bench,heavy,31,14.2
2019-01-11 15:12:09.600,-1.6143797136863252,2.2432676719163833,0.20778827880190665,B,bench,heavy,31,14.2
2019-01-11 15:12:09.800,-1.0330629232156385,1.2500191765209812,0.3470580912865968,B,bench,heavy,31,14.2
2019-01-11 15:12:10.000,-0.4227000718447439,-0.9329791288433198,0.5161373441544305,B,bench,heavy,31,14.2
2019-01-11 15:12:10.200,-0.34031801214995533,-2.27815746837931,0.4517020303337635,B,bench,heavy,31,14.2
2019-01-11 15:12:10.400,-0.9056879563822917,-1.5023337780565988,0.1945335263253506,B,bench,heavy,31,14.2
2019-01-11 15:12:10.600,-1.56487551979608,0.188136339941587,0.1328936409442502,B,bench,heavy,31,14.2
2019-01-11 15:12:10.800,-1.6928074644697495,0.6291811663032204,0.3915321042869879,B,bench,heavy,31,14.2
2019-01-11 15:12:11.000,-1.3434260187936056,-0.3962555432259775,0.6089919387544548,B,bench,heavy,31,14.2
2019-01-11 15:12:11.200,-1.088225623148014,-1.2842672472919727,0.5166711456990479,B,bench,heavy,31,14.2
2019-01-11 15:12:11.400,-1.237870403133833,-1.0896723765667473,0.2896253774694189,B,bench,heavy,31,14.2
2019-01-11 15:12:11.600,-1.5821610484877104,-0.18203633607760508,0.16645232932701193,B,bench,heavy,31,14.2
2019-01-11 15:12:11.800,-1.7708678726505975,0.9270720450563922,0.1671535852177416,B,bench,heavy,31,14.2
2019-01-11 15:12:12.000,-1.6047225559174079,1.6781787800450378,0.27687992444112736,B,bench,heavy,31,14.2
2019-01-11 15:12:12.200,-1.0890408525564919,1.1159289924076772,0.47239681642407566,B,bench,heavy,31,14.2
2019-01-11 15:12:12.400,-0.5303986183453755,-0.8002791020822465,0.548214467823426,B,bench,heavy,31,14.2
2019-01-11 15:12:12.600,-0.4368893251775821,-2.23075414840966,0.34271224457717003,B,bench,heavy,31,14.2
2019-01-11 15:12:12.800,-0.9793225232782865,-1.544605042684245,0.09266916011617826,B,bench,heavy,31,14.2
2019-01-11 15:12:13.000,-1.654812538143564,0.22436587435659278,0.14547038210475594,B,bench,heavy,31,14.2
2019-01-11 15:12:13.200,-1.8170080235810415,0.7323983421868934,0.41746786914323025,B,bench,heavy,31,14.2
2019-01-11 15:12:13.400,-1.4620883774967246,-0.4025227776603656,0.546765802421324,B,bench,heavy,31,14.2
2019-01-11 15:12:13.600,-1.1685843801128872,-1.4142543998073416,0.4422136854851409,B,bench,heavy,31,14.2
2019-01-11 15:12:13.800,-1.3170928603292424,-1.044408652524099,0.3047578404429621,B,bench,heavy,31,14.2
2019-01-11 15:12:14.000,-1.6784981182737968,0.22644113437516653,0.2664784218278217,B,bench,heavy,31,14.2
2019-01-11 15:12:14.200,-1.779494108524669,1.3131550876052462,0.30502640282415633,B,bench,heavy,31,14.2
2019-01-11 15:12:14.400,-1.4502814826798844,1.6059013751136404,0.3739227922167209,B,bench,heavy,31,14.2
2019-01-11 15:12:14.600,-0.9442411026122235,1.0827353964025324,0.4432147531580996,B,bench,heavy,31,14.2
2019-01-11 15:12:14.800,-0.6084462070871595,0.1760132490705313,0.48602798339470904,B,bench,heavy,31,14.2
2019-01-11 15:12:15.000,-0.5435194136205389,-0.48966842596204735,0.4719916755341506,B,bench,heavy,31,14.2
2019-01-11 15:12:15.200,-0.630052737038067,-0.5208467611503325,0.3897958301792393,B,bench,heavy,31,14.2
2019-01-11 15:12:15.400,-0.7467011806175169,-0.02823190215096959,0.31482269164884985,B,bench,heavy,31,14.2
2019-01-11 15:12:15.600,-0.797162639572308,0.3215516491856806,0.3525922490694694,B,bench,heavy,31,14.2
2019-01-11 15:12:15.800,-0.6831573768769913,-0.2338072839842521,0.4494747434116279,B,bench,heavy,31,14.2
2019-01-11 15:12:16.000,-0.5021425405732229,-1.4519424702551171,0.44063417700876834,B,bench,heavy,31,14.2
2019-01-11 15:12:16.200,-0.5939696175016147,-1.895374009291702,0.3489893459129555,B,bench,heavy,31,14.2
2019-01-11 15:12:16.400,-1.0786525066973462,-0.810029854613003,0.3662140778223387,B,bench,heavy,31,14.2
2019-01-11 15:12:16.600,-1.5427314527645537,0.46101495032284573,0.45578852819881077,B,bench,heavy,31,14.2
2019-01-11 15:12:16.800,-1.549852698200587,0.27679072800271914,0.3364624229620173,B,bench,heavy,31,14.2
2019-01-11 15:12:17.000,-1.262840028532402,-0.8657994988606832,0.006019594260510623,B,bench,heavy,31,14.2
2019-01-11 15:12:17.200,-1.1607000189197818,-1.299803317513527,-0.11794888963149343,B,bench,heavy,31,14.2
2019-01-11 15:12:17.400,-1.345276857979578,-0.7671921578058589,0.20247009034618407,B,bench,heavy,31,14.2
2019-01-11 15:12:17.600,-1.554059576011065,-0.24272239137764384,0.6354913329196319,B,bench,heavy,31,14.2
2019-01-11 15:12:17.800,-1.6553370114576,0.0795508892499326,0.7278005432218908,B,bench,heavy,31,14.2
2019-01-11 15:12:18.000,-1.6819859164849051,0.7495104577806183,0.48338727279350696,B,bench,heavy,31,14.2
2019-01-11 15:12:18.200,-1.5460610452770822,1.4756162663523,0.2650063128783739,B,bench,heavy,31,14.2
2019-01-11 15:12:18.400,-1.1582998054071747,1.3125478288841979,0.2774311969442557,B,bench,heavy,31,14.2
2019-01-11 15:12:18.600,-0.720248728797054,0.2837463308111992,0.3790813033404974,B,bench,heavy,31,14.2
2019-01-11 15:12:18.800,-0.5414505427862584,-0.5354575900184398,0.3724648377609525,B,bench,heavy,31,14.2
2019-01-11 15:12:19.000,-0.6469207861691619,-0.5087315239878829,0.277045377561223,B,bench,heavy,31,14.2
